lib_name;lib_type;lib_version;lib_function_name;lib_function_offset;test_name;test_type;test_function_name;test_function_offset;similarity
kernel32;dll;1;VDMOperationStarted;0x1800410a0;vuln2;exe;sub_401BD0;0x401bd0;0.5718699480983579
kernel32;dll;1;_tlgKeywordOn;0x1800410f8;vuln2;exe;sub_401BD0;0x401bd0;0.5742459706724808
kernel32;dll;1;Advance;0x180041634;vuln2;exe;sub_401BD0;0x401bd0;0.6437115346436371
kernel32;dll;1;BuildCommDCBAndTimeoutsA;0x1800416b0;vuln2;exe;sub_401BD0;0x401bd0;0.5350185675524293
kernel32;dll;1;ZombifyActCtxWorker;0x180042dc0;vuln2;exe;sub_401BD0;0x401bd0;0.5438267916781567
kernel32;dll;1;MapUserPhysicalPagesScatter;0x180043070;vuln2;exe;sub_401BD0;0x401bd0;0.5438267916781567
kernel32;dll;1;DisableThreadProfiling;0x1800431a0;vuln2;exe;sub_401BD0;0x401bd0;0.5360821599297584
kernel32;dll;1;EnableThreadProfiling;0x1800431e0;vuln2;exe;sub_401BD0;0x401bd0;0.5360821599297584
kernel32;dll;1;QueryThreadProfiling;0x180043220;vuln2;exe;sub_401BD0;0x401bd0;0.5360821599297584
kernel32;dll;1;ReadThreadProfilingData;0x180043260;vuln2;exe;sub_401BD0;0x401bd0;0.5360821599297584
kernel32;dll;1;GetMaxJapanEras;0x18004e668;vuln2;exe;sub_401BD0;0x401bd0;0.6695599540904337
kernel32;dll;1;?get_NumberOfMonthsInThisYear@PersianCalendar@Calendars@Globalization@Windows@@UEBAHXZ;0x180050770;vuln2;exe;sub_401BD0;0x401bd0;0.5735415071329306
kernel32;dll;1;?FromFixedDate@YearMonthCalendar@Calendars@Globalization@Windows@@QEAAXUFixedDate@234@@Z;0x180053228;vuln2;exe;sub_401BD0;0x401bd0;0.6720828370061545
kernel32;dll;1;BasepTpIoCleanupCallback;0x180057fb0;vuln2;exe;sub_401BD0;0x401bd0;0.6987726131826835
kernel32;dll;1;CreateJobSet;0x18005b350;vuln2;exe;sub_401BD0;0x401bd0;0.5438267916781567
kernel32;dll;1;GetPrivateProfileSectionNamesA;0x18005f4a0;vuln2;exe;sub_401BD0;0x401bd0;0.5722885093670957
kernel32;dll;1;GetPrivateProfileSectionNamesW;0x18005f4d0;vuln2;exe;sub_401BD0;0x401bd0;0.5722885093670957
kernel32;dll;1;GetProfileStringA;0x18005f870;vuln2;exe;sub_401BD0;0x401bd0;0.6554030347839779
kernel32;dll;1;GetProfileStringW;0x18005f8a0;vuln2;exe;sub_401BD0;0x401bd0;0.6554030347839779
kernel32;dll;1;GetNamedPipeClientProcessId;0x1800607c0;vuln2;exe;sub_401BD0;0x401bd0;0.5161445012787724
kernel32;dll;1;CreateWaitableTimerA;0x180061f60;vuln2;exe;sub_401BD0;0x401bd0;0.6688912743280906
kernel32;dll;1;MoveFileWithProgressA;0x180062950;vuln2;exe;sub_401BD0;0x401bd0;0.6554030347839779
kernel32;dll;1;SetFirmwareEnvironmentVariableW;0x1800665a0;vuln2;exe;sub_401BD0;0x401bd0;0.5852831901074903
kernel32;dll;1;SetFirmwareEnvironmentVariableA;0x180066370;vuln2;exe;sub_401BD0;0x401bd0;0.5852831901074903
kernel32;dll;1;GetThreadSelectorEntry;0x180066ea0;vuln2;exe;sub_401BD0;0x401bd0;0.8725636716866616
kernel32;dll;1;TermsrvConvertSysRootToUserDir;0x180067a60;vuln2;exe;sub_401BD0;0x401bd0;0.9475293542074364
kernel32;dll;1;TermsrvRestoreKey;0x1800686b0;vuln2;exe;sub_401BD0;0x401bd0;0.6153517541620579
kernel32;dll;1;TermsrvSyncUserIniFileExt;0x1800686d0;vuln2;exe;sub_401BD0;0x401bd0;0.6153517541620579
kernel32;dll;1;ShowConsoleCursor;0x180068db0;vuln2;exe;sub_401BD0;0x401bd0;0.5327228306763019
kernel32;dll;1;UnregisterConsoleIME;0x180069070;vuln2;exe;sub_401BD0;0x401bd0;0.697508570687093
kernel32;dll;1;?ERROR_HR_FROM_WIN32@@YAJK@Z;0x18006afb4;vuln2;exe;sub_401BD0;0x401bd0;0.6104885470146842
kernel32;dll;1;WerpReportExceptionInProcessContext;0x18006f034;vuln2;exe;sub_401BD0;0x401bd0;0.6105255684420747
kernel32;dll;1;AslFileNotFound;0x1800705c0;vuln2;exe;sub_401BD0;0x401bd0;0.6356621745688241
kernel32;dll;1;RtlVirtualUnwindStub;0x180001010;vuln2;exe;TlsCallback_1;0x401bf0;0.6819951024729531
kernel32;dll;1;GetCalendarDaysInMonth;0x1800073b0;vuln2;exe;TlsCallback_1;0x401bf0;0.6836905179322781
kernel32;dll;1;ConvertSystemTimeToCalDateTime;0x1800074b0;vuln2;exe;TlsCallback_1;0x401bf0;0.5554659747870725
kernel32;dll;1;RtlStringCbCopyW;0x18000760c;vuln2;exe;TlsCallback_1;0x401bf0;0.7043658598422453
kernel32;dll;1;IsValidGregorianTime;0x180008390;vuln2;exe;TlsCallback_1;0x401bf0;0.6163254582591593
kernel32;dll;1;CptpQuirkIsEnabledForPackage;0x180009000;vuln2;exe;TlsCallback_1;0x401bf0;0.6454553988139102
kernel32;dll;1;CptpQuirkInitGlobalOverride;0x180009300;vuln2;exe;TlsCallback_1;0x401bf0;0.700327414757788
kernel32;dll;1;GetLocaleNullStringFromArrayInPool;0x180009624;vuln2;exe;TlsCallback_1;0x401bf0;0.5880807281193577
kernel32;dll;1;QuirkIsEnabledForPackage3Worker;0x180009c60;vuln2;exe;TlsCallback_1;0x401bf0;0.6497300778401173
kernel32;dll;1;NlsCopyUnicodeString;0x18000b0f4;vuln2;exe;TlsCallback_1;0x401bf0;0.5719891238026439
kernel32;dll;1;BasepGetExeType;0x18000d1dc;vuln2;exe;TlsCallback_1;0x401bf0;0.8531708045851607
kernel32;dll;1;QuirkIsEnabled3Worker;0x180015d00;vuln2;exe;TlsCallback_1;0x401bf0;0.5703117698433416
kernel32;dll;1;BaseDllAppendStringToResultBuffer;0x18000f6c0;vuln2;exe;TlsCallback_1;0x401bf0;0.6535946087168714
kernel32;dll;1;SdbReadBinaryTag;0x1800107c0;vuln2;exe;TlsCallback_1;0x401bf0;0.531732181637447
kernel32;dll;1;timeGetTime;0x18001b9c0;vuln2;exe;TlsCallback_1;0x401bf0;0.6010081309903922
kernel32;dll;1;SdbReadWORDTagRef;0x180010d5c;vuln2;exe;TlsCallback_1;0x401bf0;0.5982627092969556
kernel32;dll;1;SdbpGetTagHeadSize;0x180011180;vuln2;exe;TlsCallback_1;0x401bf0;0.6449895555587997
kernel32;dll;1;SdbpReadMappedData;0x180011330;vuln2;exe;TlsCallback_1;0x401bf0;0.6185458596303521
kernel32;dll;1;SdbpCleanupLocalDatabaseSupport;0x1800117f0;vuln2;exe;TlsCallback_1;0x401bf0;0.6102239480957049
kernel32;dll;1;SdbGetPathSystemSdb;0x180011c20;vuln2;exe;TlsCallback_1;0x401bf0;0.5600208113766374
kernel32;dll;1;BaseSetLastNTError;0x180013080;vuln2;exe;TlsCallback_1;0x401bf0;0.538810976629128
kernel32;dll;1;UnregisterWait;0x180013710;vuln2;exe;TlsCallback_1;0x401bf0;0.6587367773205657
kernel32;dll;1;ReadInterruptTick;0x18001ba28;vuln2;exe;TlsCallback_1;0x401bf0;0.517112502382076
kernel32;dll;1;IsFusionFullySupported;0x180014f04;vuln2;exe;TlsCallback_1;0x401bf0;0.6293361433194977
kernel32;dll;1;RegisterWaitForSingleObject;0x180015470;vuln2;exe;TlsCallback_1;0x401bf0;0.6004070938215103
kernel32;dll;1;FindNLSStringExStub;0x1800157d0;vuln2;exe;TlsCallback_1;0x401bf0;0.643158309827551
kernel32;dll;1;GlobalFreeStub;0x180015af0;vuln2;exe;TlsCallback_1;0x401bf0;0.5736283903179251
kernel32;dll;1;CompareStringExStub;0x180015bf0;vuln2;exe;TlsCallback_1;0x401bf0;0.66003288480729
kernel32;dll;1;LCMapStringExStub;0x180015c70;vuln2;exe;TlsCallback_1;0x401bf0;0.66003288480729
kernel32;dll;1;SbGetContextDetailsByGuid;0x180016660;vuln2;exe;TlsCallback_1;0x401bf0;0.5678431806234643
kernel32;dll;1;IsTerminalServerCompatible;0x180017568;vuln2;exe;TlsCallback_1;0x401bf0;0.6426482879506676
kernel32;dll;1;StringCbPrintfW;0x1800175a8;vuln2;exe;TlsCallback_1;0x401bf0;0.6341415455582685
kernel32;dll;1;WritePrivateProfileStringW;0x180017a90;vuln2;exe;TlsCallback_1;0x401bf0;0.701627512856475
kernel32;dll;1;_lread;0x180017c60;vuln2;exe;TlsCallback_1;0x401bf0;0.6321210185976158
kernel32;dll;1;VerifyVersionInfoW;0x1800183f0;vuln2;exe;TlsCallback_1;0x401bf0;0.6697866709787341
kernel32;dll;1;??1COMPAT_CACHE_AUTO_EXE@@QEAA@XZ;0x180018b04;vuln2;exe;TlsCallback_1;0x401bf0;0.6874219840721929
kernel32;dll;1;LUAIsUIAToken;0x180019804;vuln2;exe;TlsCallback_1;0x401bf0;0.6037897024258365
kernel32;dll;1;FreeImageInfo;0x180019d78;vuln2;exe;TlsCallback_1;0x401bf0;0.6960383150704593
kernel32;dll;1;ThpCopyAnsiToUnicode;0x18001acf0;vuln2;exe;TlsCallback_1;0x401bf0;0.6240066802511705
kernel32;dll;1;GetNumberFormatW;0x18001b1d0;vuln2;exe;TlsCallback_1;0x401bf0;0.5336241572755682
kernel32;dll;1;NlsGetCodePageFromLocale;0x18001b240;vuln2;exe;TlsCallback_1;0x401bf0;0.653424508918373
kernel32;dll;1;lstrcmpiA;0x18001b2ac;vuln2;exe;TlsCallback_1;0x401bf0;0.6542363433667782
kernel32;dll;1;CreateThreadStub;0x18001b540;vuln2;exe;TlsCallback_1;0x401bf0;0.671301920097039
kernel32;dll;1;ActivateActCtxWorker;0x18001b6a0;vuln2;exe;TlsCallback_1;0x401bf0;0.6163765076538805
kernel32;dll;1;GetMinSupportedPersianYear;0x180050b08;vuln2;exe;TlsCallback_1;0x401bf0;0.6666287872101302
kernel32;dll;1;_tlgEnableCallback;0x18001bbb0;vuln2;exe;TlsCallback_1;0x401bf0;0.5680577730443457
kernel32;dll;1;lstrcmpA;0x18001c42c;vuln2;exe;TlsCallback_1;0x401bf0;0.578277162164814
kernel32;dll;1;CreateProcessAStub;0x18001c700;vuln2;exe;TlsCallback_1;0x401bf0;0.6449949326345685
kernel32;dll;1;CreateProcessWStub;0x18001cb00;vuln2;exe;TlsCallback_1;0x401bf0;0.6449949326345685
kernel32;dll;1;?WerpValidatePebHeader@@YAJPEAU_WER_PEB_HEADER_BLOCK@@@Z;0x18001cc24;vuln2;exe;TlsCallback_1;0x401bf0;0.6749294906852331
kernel32;dll;1;?WerpAcquirePebLock@@YAJXZ;0x18001cdb4;vuln2;exe;TlsCallback_1;0x401bf0;0.5442432759123129
kernel32;dll;1;?StringCchCopyW@@YAJPEAG_KPEBG@Z;0x18001ced0;vuln2;exe;TlsCallback_1;0x401bf0;0.6741820228148712
kernel32;dll;1;GetExitCodeProcessImplementation;0x18001d000;vuln2;exe;TlsCallback_1;0x401bf0;0.7039478757455859
kernel32;dll;1;BaseElevationPostProcessing;0x18001d2b0;vuln2;exe;TlsCallback_1;0x401bf0;0.684721933893123
kernel32;dll;1;CreateProcessAsUserWStub;0x18001da60;vuln2;exe;TlsCallback_1;0x401bf0;0.6003863359981644
kernel32;dll;1;MultiAppendUnicodeStringsToString;0x18001daf4;vuln2;exe;TlsCallback_1;0x401bf0;0.623312149806715
kernel32;dll;1;CheckWnfStateName;0x18001eab8;vuln2;exe;TlsCallback_1;0x401bf0;0.580193822991417
kernel32;dll;1;CheckSetupOrOobeSupport;0x18001eb28;vuln2;exe;TlsCallback_1;0x401bf0;0.6134501662230777
kernel32;dll;1;CheckHeadlessConfig;0x18001ec20;vuln2;exe;TlsCallback_1;0x401bf0;0.6691950077284541
kernel32;dll;1;ULongMult;0x18001f5a4;vuln2;exe;TlsCallback_1;0x401bf0;0.506896271505789
kernel32;dll;1;GetProcessIoCounters;0x18001fd60;vuln2;exe;TlsCallback_1;0x401bf0;0.5788237487940495
kernel32;dll;1;BaseConvertCharFree;0x18001fe00;vuln2;exe;TlsCallback_1;0x401bf0;0.5731005073939321
kernel32;dll;1;AssignProcessToJobObject;0x18001fea0;vuln2;exe;TlsCallback_1;0x401bf0;0.5326786961105371
kernel32;dll;1;CmdBatNotification;0x18001ff10;vuln2;exe;TlsCallback_1;0x401bf0;0.5672518415895537
kernel32;dll;1;TerminateJobObject;0x180021030;vuln2;exe;TlsCallback_1;0x401bf0;0.5326786961105371
kernel32;dll;1;Wow64EnableWow64FsRedirection;0x180021580;vuln2;exe;TlsCallback_1;0x401bf0;0.5304631497180595
kernel32;dll;1;RegisterApplicationRecoveryCallback;0x180021630;vuln2;exe;TlsCallback_1;0x401bf0;0.5321846655455605
kernel32;dll;1;RemoveDirectoryTransactedA;0x180036ed0;vuln2;exe;TlsCallback_1;0x401bf0;0.7152113642197571
kernel32;dll;1;WritePrivateProfileSectionW;0x180023d00;vuln2;exe;TlsCallback_1;0x401bf0;0.6576969344920505
kernel32;dll;1;__report_securityfailure;0x1800244ec;vuln2;exe;TlsCallback_1;0x401bf0;0.5730042111440875
kernel32;dll;1;IsQueryOOBESupportPresent;0x180025868;vuln2;exe;TlsCallback_1;0x401bf0;0.6342639148763146
kernel32;dll;1;?AicpAsyncCloseHandle@@YAXPEAU_RPC_ASYNC_STATE@@@Z;0x180025adc;vuln2;exe;TlsCallback_1;0x401bf0;0.5438263598552954
kernel32;dll;1;?AicpImpersonatingCrossSession@@YAHXZ;0x180025d98;vuln2;exe;TlsCallback_1;0x401bf0;0.5222233166727029
kernel32;dll;1;DebugBreakProcess;0x180036d10;vuln2;exe;TlsCallback_1;0x401bf0;0.5423828689737406
kernel32;dll;1;SetFileShortNameA;0x1800373c0;vuln2;exe;TlsCallback_1;0x401bf0;0.8838760018061393
kernel32;dll;1;AddSecureMemoryCacheCallback;0x180037ab0;vuln2;exe;TlsCallback_1;0x401bf0;0.5423828689737406
kernel32;dll;1;EnumResourceLanguagesA;0x180037d00;vuln2;exe;TlsCallback_1;0x401bf0;0.5521663233651896
kernel32;dll;1;EnumResourceLanguagesW;0x180037d40;vuln2;exe;TlsCallback_1;0x401bf0;0.5521663233651896
kernel32;dll;1;SetSearchPathMode;0x180037fd0;vuln2;exe;TlsCallback_1;0x401bf0;0.5423828689737406
kernel32;dll;1;GetNamedPipeClientSessionId;0x180038090;vuln2;exe;TlsCallback_1;0x401bf0;0.661088146617859
kernel32;dll;1;GetNamedPipeServerSessionId;0x1800380f0;vuln2;exe;TlsCallback_1;0x401bf0;0.5759390431495579
kernel32;dll;1;GetNumaProximityNode;0x180038420;vuln2;exe;TlsCallback_1;0x401bf0;0.5732733354352111
kernel32;dll;1;SetSystemPowerState;0x180038690;vuln2;exe;TlsCallback_1;0x401bf0;0.6250314062041966
kernel32;dll;1;IsBadStringPtrA;0x1800391a0;vuln2;exe;TlsCallback_1;0x401bf0;0.6104930150236474
kernel32;dll;1;GetFriendlyMatchComm;0x18003d070;vuln2;exe;TlsCallback_1;0x401bf0;0.5413982711389622
kernel32;dll;1;BaseCheckAppcompatCacheExStub;0x180039710;vuln2;exe;TlsCallback_1;0x401bf0;0.6576869464319399
kernel32;dll;1;CreateProcessAsUserAStub;0x180039a10;vuln2;exe;TlsCallback_1;0x401bf0;0.6003863359981644
kernel32;dll;1;CreateProcessInternalAStub;0x180039a90;vuln2;exe;TlsCallback_1;0x401bf0;0.5643737841087182
kernel32;dll;1;CreateProcessInternalWStub;0x180039b10;vuln2;exe;TlsCallback_1;0x401bf0;0.5643737841087182
kernel32;dll;1;CreateRemoteThreadStub;0x180039b90;vuln2;exe;TlsCallback_1;0x401bf0;0.6486667429166404
kernel32;dll;1;RegEnumKeyExAStub;0x18003aff0;vuln2;exe;TlsCallback_1;0x401bf0;0.6819951024729531
kernel32;dll;1;RegEnumKeyExWStub;0x18003b040;vuln2;exe;TlsCallback_1;0x401bf0;0.6819951024729531
kernel32;dll;1;RegEnumValueAStub;0x18003b090;vuln2;exe;TlsCallback_1;0x401bf0;0.6819951024729531
kernel32;dll;1;RegEnumValueWStub;0x18003b0e0;vuln2;exe;TlsCallback_1;0x401bf0;0.6819951024729531
kernel32;dll;1;RegQueryInfoKeyAStub;0x18003b250;vuln2;exe;TlsCallback_1;0x401bf0;0.5620472336538256
kernel32;dll;1;RegQueryInfoKeyWStub;0x18003b2d0;vuln2;exe;TlsCallback_1;0x401bf0;0.5620472336538256
kernel32;dll;1;AddIntegrityLabelToBoundaryDescriptor;0x18003bd50;vuln2;exe;TlsCallback_1;0x401bf0;0.5423828689737406
kernel32;dll;1;BaseDestroyVDMEnvironment;0x18003f6a0;vuln2;exe;TlsCallback_1;0x401bf0;0.6715054348610956
kernel32;dll;1;BaseIsConsoleHandle;0x18003f9ac;vuln2;exe;TlsCallback_1;0x401bf0;0.7107059041501975
kernel32;dll;1;IsHijriLeapYear;0x1800518a0;vuln2;exe;TlsCallback_1;0x401bf0;0.5901601550011636
kernel32;dll;1;RegisterWowExec;0x180040d60;vuln2;exe;TlsCallback_1;0x401bf0;0.6320019037272676
kernel32;dll;1;_tlgKeywordOn;0x1800410f8;vuln2;exe;TlsCallback_1;0x401bf0;0.5150461202459338
kernel32;dll;1;CreateUmsCompletionList;0x1800411d0;vuln2;exe;TlsCallback_1;0x401bf0;0.5836208012282877
kernel32;dll;1;CreateUmsThreadContext;0x180041210;vuln2;exe;TlsCallback_1;0x401bf0;0.5836208012282877
kernel32;dll;1;DeleteUmsCompletionList;0x180041250;vuln2;exe;TlsCallback_1;0x401bf0;0.5836208012282877
kernel32;dll;1;DeleteUmsThreadContext;0x180041290;vuln2;exe;TlsCallback_1;0x401bf0;0.5836208012282877
kernel32;dll;1;ExecuteUmsThread;0x1800413e0;vuln2;exe;TlsCallback_1;0x401bf0;0.5836208012282877
kernel32;dll;1;GetUmsCompletionListEvent;0x1800414a0;vuln2;exe;TlsCallback_1;0x401bf0;0.5836208012282877
kernel32;dll;1;QueryUmsThreadInformation;0x180041560;vuln2;exe;TlsCallback_1;0x401bf0;0.6518042988502932
kernel32;dll;1;SetUmsThreadInformation;0x1800415b0;vuln2;exe;TlsCallback_1;0x401bf0;0.5836208012282877
kernel32;dll;1;UmsThreadYield;0x1800415f0;vuln2;exe;TlsCallback_1;0x401bf0;0.5836208012282877
kernel32;dll;1;BasepFreeActivationContextActivationBlock;0x180058c60;vuln2;exe;TlsCallback_1;0x401bf0;0.6469171958112961
kernel32;dll;1;DeviceNameCompare;0x180042360;vuln2;exe;TlsCallback_1;0x401bf0;0.5023742796098395
kernel32;dll;1;SetTapeParameters;0x180042760;vuln2;exe;TlsCallback_1;0x401bf0;0.7296065689474132
kernel32;dll;1;ZombifyActCtxWorker;0x180042dc0;vuln2;exe;TlsCallback_1;0x401bf0;0.5416571795688058
kernel32;dll;1;GetComPlusPackageInstallStatus;0x180042df0;vuln2;exe;TlsCallback_1;0x401bf0;0.8951797874728729
kernel32;dll;1;MapUserPhysicalPagesScatter;0x180043070;vuln2;exe;TlsCallback_1;0x401bf0;0.5416571795688058
kernel32;dll;1;CancelTimerQueueTimer;0x1800430c0;vuln2;exe;TlsCallback_1;0x401bf0;0.5981628789305822
kernel32;dll;1;SetTimerQueueTimer;0x180043100;vuln2;exe;TlsCallback_1;0x401bf0;0.6638396042363434
kernel32;dll;1;BasepReportFault;0x180043160;vuln2;exe;TlsCallback_1;0x401bf0;0.5736361801376785
kernel32;dll;1;DisableThreadProfiling;0x1800431a0;vuln2;exe;TlsCallback_1;0x401bf0;0.5487028409806209
kernel32;dll;1;EnableThreadProfiling;0x1800431e0;vuln2;exe;TlsCallback_1;0x401bf0;0.5487028409806209
kernel32;dll;1;QueryThreadProfiling;0x180043220;vuln2;exe;TlsCallback_1;0x401bf0;0.5487028409806209
kernel32;dll;1;ReadThreadProfilingData;0x180043260;vuln2;exe;TlsCallback_1;0x401bf0;0.5487028409806209
kernel32;dll;1;?EnumNamesFunc@@YAHPEAUHINSTANCE__@@PEBG1_J@Z;0x180047720;vuln2;exe;TlsCallback_1;0x401bf0;0.5839781812839004
kernel32;dll;1;?EnumTypesFunc@@YAHPEAUHINSTANCE__@@PEBG_J@Z;0x180047760;vuln2;exe;TlsCallback_1;0x401bf0;0.5765154947167362
kernel32;dll;1;GetJapaneseEraItems;0x18004e608;vuln2;exe;TlsCallback_1;0x401bf0;0.6357172959362536
kernel32;dll;1;IsGregBasedLeapYear;0x18004e708;vuln2;exe;TlsCallback_1;0x401bf0;0.5870442158680178
kernel32;dll;1;ConvertGregBasedToGregDateTime;0x18004e0cc;vuln2;exe;TlsCallback_1;0x401bf0;0.6662174447831435
kernel32;dll;1;GetGregBasedDayOfYear;0x18004e29c;vuln2;exe;TlsCallback_1;0x401bf0;0.6746590647202524
kernel32;dll;1;GetHebrewDaysInMonth;0x18004f77c;vuln2;exe;TlsCallback_1;0x401bf0;0.8870322020291257
kernel32;dll;1;GetHebrewMonthsInYear;0x18004f7cc;vuln2;exe;TlsCallback_1;0x401bf0;0.633698729893104
kernel32;dll;1;??_EYearMonthCalendar@Calendars@Globalization@Windows@@UEAAPEAXI@Z;0x18004ff90;vuln2;exe;TlsCallback_1;0x401bf0;0.6917711785698026
kernel32;dll;1;?AdjustDate@PersianCalendar@Calendars@Globalization@Windows@@UEAAXXZ;0x180050180;vuln2;exe;TlsCallback_1;0x401bf0;0.6649609198281954
kernel32;dll;1;?GetCalDateTime@PersianCalendar@Calendars@Globalization@Windows@@QEAA_NPEAUCALDATETIME@@@Z;0x180050268;vuln2;exe;TlsCallback_1;0x401bf0;0.6781066426040596
kernel32;dll;1;?GetDaysInMonth@PersianCalendar@Calendars@Globalization@Windows@@AEBAHHH@Z;0x1800502b4;vuln2;exe;TlsCallback_1;0x401bf0;0.6503469712400399
kernel32;dll;1;?IsLeapYear@PersianCalendar@Calendars@Globalization@Windows@@EEBA_NH@Z;0x180050300;vuln2;exe;TlsCallback_1;0x401bf0;0.6244653727115953
kernel32;dll;1;?IsValidYear@PersianCalendar@Calendars@Globalization@Windows@@UEBA_NHH@Z;0x180050450;vuln2;exe;TlsCallback_1;0x401bf0;0.6524890622689543
kernel32;dll;1;?Pack@PersianCalendar@Calendars@Globalization@Windows@@UEBA?AUFixedDate@234@XZ;0x1800504e0;vuln2;exe;TlsCallback_1;0x401bf0;0.535553139599535
kernel32;dll;1;?get_NumberOfDaysInThisMonth@PersianCalendar@Calendars@Globalization@Windows@@UEBAHXZ;0x180050720;vuln2;exe;TlsCallback_1;0x401bf0;0.7031332090751738
kernel32;dll;1;DaysUpToHijriYear;0x180051538;vuln2;exe;TlsCallback_1;0x401bf0;0.5118386249140788
kernel32;dll;1;?CenturiesFrom1900@MomentInDynamicalTime@CalendricalCalculations@Calendars@Globalization@Windows@@CANH@Z;0x180051c1c;vuln2;exe;TlsCallback_1;0x401bf0;0.6421659976764146
kernel32;dll;1;?GetGregorianYear@MomentInDynamicalTime@CalendricalCalculations@Calendars@Globalization@Windows@@CAHN@Z;0x180052454;vuln2;exe;TlsCallback_1;0x401bf0;0.6405975835625934
kernel32;dll;1;?JulianCenturies@CalendricalCalculations@Calendars@Globalization@Windows@@YANN@Z;0x180052560;vuln2;exe;TlsCallback_1;0x401bf0;0.5558771042485782
kernel32;dll;1;?AddDays@YearMonthCalendar@Calendars@Globalization@Windows@@UEAAXH@Z;0x180053190;vuln2;exe;TlsCallback_1;0x401bf0;0.6911421639086246
kernel32;dll;1;?GetDayOfWeek@YearMonthCalendar@Calendars@Globalization@Windows@@QEBA?AW4DayOfWeek@34@XZ;0x180053250;vuln2;exe;TlsCallback_1;0x401bf0;0.7111368806875632
kernel32;dll;1;?put_Day@YearMonthCalendar@Calendars@Globalization@Windows@@UEAAXH@Z;0x1800533c0;vuln2;exe;TlsCallback_1;0x401bf0;0.6509491733006736
kernel32;dll;1;?IsGregorianLeapYear@GregorianCalendar@Calendars@Globalization@Windows@@CA_NH@Z;0x180053528;vuln2;exe;TlsCallback_1;0x401bf0;0.587787031808771
kernel32;dll;1;SortIsDefinedString;0x180057bb0;vuln2;exe;TlsCallback_1;0x401bf0;0.5775001150514684
kernel32;dll;1;BasepTpIoFinalizationCallback;0x180057fe0;vuln2;exe;TlsCallback_1;0x401bf0;0.5726446651982297
kernel32;dll;1;ResetAccessDate;0x18005e35c;vuln2;exe;TlsCallback_1;0x401bf0;0.5629873689936762
kernel32;dll;1;BaseRestoreImpersonation;0x18005e398;vuln2;exe;TlsCallback_1;0x401bf0;0.6937552352072169
kernel32;dll;1;CreateJobSet;0x18005b350;vuln2;exe;TlsCallback_1;0x401bf0;0.5416571795688058
kernel32;dll;1;ComputeRequestSize;0x18005e1bc;vuln2;exe;TlsCallback_1;0x401bf0;0.9045473690923508
kernel32;dll;1;FreeBuffer;0x18005e200;vuln2;exe;TlsCallback_1;0x401bf0;0.6513566098641643
kernel32;dll;1;GetPrivateProfileSectionNamesA;0x18005f4a0;vuln2;exe;TlsCallback_1;0x401bf0;0.5246292467664203
kernel32;dll;1;GetPrivateProfileSectionNamesW;0x18005f4d0;vuln2;exe;TlsCallback_1;0x401bf0;0.5246292467664203
kernel32;dll;1;GetBinaryTypeA;0x18005fde0;vuln2;exe;TlsCallback_1;0x401bf0;0.7152113642197571
kernel32;dll;1;GetNamedPipeClientProcessId;0x1800607c0;vuln2;exe;TlsCallback_1;0x401bf0;0.5818780694244434
kernel32;dll;1;BaseFlushAppcompatCacheWorker;0x18006f950;vuln2;exe;TlsCallback_1;0x401bf0;0.6865193582729763
kernel32;dll;1;GetNamedPipeServerProcessId;0x180060990;vuln2;exe;TlsCallback_1;0x401bf0;0.5759390431495579
kernel32;dll;1;WaitNamedPipeA;0x1800609d0;vuln2;exe;TlsCallback_1;0x401bf0;0.6832533620577099
kernel32;dll;1;DeleteFileTransactedA;0x180062540;vuln2;exe;TlsCallback_1;0x401bf0;0.7152113642197571
kernel32;dll;1;GetFileAttributesTransactedA;0x1800626c0;vuln2;exe;TlsCallback_1;0x401bf0;0.5599499362923409
kernel32;dll;1;SetFileAttributesTransactedA;0x180062f20;vuln2;exe;TlsCallback_1;0x401bf0;0.6280148069882405
kernel32;dll;1;DeleteVolumeMountPointA;0x180063eb0;vuln2;exe;TlsCallback_1;0x401bf0;0.8918027473499655
kernel32;dll;1;GetTapeParameters;0x180066e40;vuln2;exe;TlsCallback_1;0x401bf0;0.5955541313647069
kernel32;dll;1;StringLengthWorkerW;0x180067968;vuln2;exe;TlsCallback_1;0x401bf0;0.6274840798614751
kernel32;dll;1;timeGetSystemTime;0x180068880;vuln2;exe;TlsCallback_1;0x401bf0;0.6251343106201811
kernel32;dll;1;OpenConsoleW;0x1800689a0;vuln2;exe;TlsCallback_1;0x401bf0;0.6227133801862063
kernel32;dll;1;ShowConsoleCursor;0x180068db0;vuln2;exe;TlsCallback_1;0x401bf0;0.5672872023347012
kernel32;dll;1;FreeGlobalBuffers;0x1800696b8;vuln2;exe;TlsCallback_1;0x401bf0;0.5303379325061441
kernel32;dll;1;LZCharNextA;0x18006a38c;vuln2;exe;TlsCallback_1;0x401bf0;0.6937858498493209
kernel32;dll;1;ConsoleCallServer;0x18006a4e4;vuln2;exe;TlsCallback_1;0x401bf0;0.7117425969134918
kernel32;dll;1;ConsoleCallServerWithBuffers;0x18006a698;vuln2;exe;TlsCallback_1;0x401bf0;0.6344774336911247
kernel32;dll;1;?StringCbCopyW@@YAJPEAG_KPEBG@Z;0x18006afd8;vuln2;exe;TlsCallback_1;0x401bf0;0.6622611989459816
